request_id,device_id,primary_port,vlan_id
7948,4,1,2802
7949,0,1,1309
7949,0,0,1309
7950,0,1,2803
7951,1,1,1309
7951,1,0,1309
7952,4,0,1309
7952,4,1,1309
7953,2,1,2803
7954,0,1,1310
7954,0,0,1310
7955,0,1,2804
7956,1,1,2804
7957,1,0,1310
7957,1,1,1310
7958,2,1,1310
7958,2,0,1310
7959,4,0,1310
7959,4,1,1310
7960,2,1,2804
7961,4,1,2804
7962,0,0,1311
7962,0,1,1311
7963,0,1,2805
7964,1,1,2805
7965,2,1,1311
7965,2,0,1311
7966,4,1,1311
7966,4,0,1311
7967,2,1,2805
7968,0,1,1312
7968,0,0,1312
7969,4,1,2805
7970,0,1,2806
7971,2,0,1312
7971,2,1,1312
7972,4,1,1312
7972,4,0,1312
7973,1,1,2806
7974,0,0,1313
7974,0,1,1313
7975,1,0,1313
7975,1,1,1313
7976,2,1,2806
7977,0,1,1314
7977,0,0,1314
7978,4,1,2806
7979,0,1,2807
7980,1,1,2807
7981,2,1,2807
7982,0,1,2808
7983,1,1,2808
7984,1,1,1314
7984,1,0,1314
7985,2,1,1314
7985,2,0,1314
7986,2,1,2808
7987,4,1,1314
7987,4,0,1314
7988,2,1,1315
7988,2,0,1315
7989,4,0,1315
7989,4,1,1315
7990,0,0,1316
7990,0,1,1316
7991,4,1,2808
7992,1,1,1316
7992,1,0,1316
7993,2,1,1316
7993,2,0,1316
7994,0,1,2809
7995,4,0,1316
7995,4,1,1316
7996,0,1,1317
7996,0,0,1317
7997,1,1,2809
7998,1,0,1317
7998,1,1,1317
7999,2,0,1317
7999,2,1,1317
8000,4,0,1317
8000,4,1,1317
8001,1,0,1318
8001,1,1,1318
8002,2,0,1318
8002,2,1,1318
8003,2,1,2809
8004,4,1,2809
8005,0,1,2810
8006,4,0,1318
8006,4,1,1318
8007,0,0,1319
8007,0,1,1319
8008,1,1,1319
8008,1,0,1319
8009,2,1,1319
8009,2,0,1319
8010,1,1,2810
8011,2,1,2810
8012,1,0,1320
8012,1,1,1320
8013,4,0,1320
8013,4,1,1320
8014,4,1,2810
8015,2,1,1321
8015,2,0,1321
8016,0,1,2811
8017,1,1,2811
8018,4,0,1321
8018,4,1,1321
8019,0,0,1322
8019,0,1,1322
8020,2,1,2811
8021,4,1,2811
8022,0,1,2812
8023,1,0,1322
8023,1,1,1322
8024,4,0,1322
8024,4,1,1322
8025,0,1,1323
8025,0,0,1323
8026,2,1,2812
8027,0,1,2813
8028,1,1,1323
8028,1,0,1323
8029,2,1,2813
8030,4,1,2813
8031,0,1,2814
8032,1,1,2814
8033,2,1,1323
8033,2,0,1323
8034,4,1,1323
8034,4,0,1323
8035,0,1,1324
8035,0,0,1324
8036,1,0,1324
8036,1,1,1324
8037,2,0,1324
8037,2,1,1324
8038,2,1,2814
8039,0,1,2815
8040,1,1,2815
8041,2,1,2815
8042,4,0,1324
8042,4,1,1324
8043,4,1,2815
8044,0,0,1325
8044,0,1,1325
8045,0,1,2816
8046,1,1,2816
8047,2,1,2816
8048,1,0,1325
8048,1,1,1325
8049,4,1,2816
8050,2,1,1325
8050,2,0,1325
8051,0,0,1326
8051,0,1,1326
8052,1,0,1326
8052,1,1,1326
8053,0,1,2817
8054,2,0,1326
8054,2,1,1326
8055,0,1,1327
8055,0,0,1327
8056,1,1,2817
8057,1,0,1327
8057,1,1,1327
8058,4,1,1327
8058,4,0,1327
8059,2,1,2817
8060,0,1,1328
8060,0,0,1328
8061,4,1,2817
8062,2,0,1328
8062,2,1,1328
8063,1,1,2818
8064,4,1,2818
8065,4,1,1328
8065,4,0,1328
8066,0,0,1329
8066,0,1,1329
8067,0,1,2819
8068,1,1,1329
8068,1,0,1329
8069,2,1,2819
8070,4,1,1329
8070,4,0,1329
8071,0,1,1330
8071,0,0,1330
8072,4,1,2819
8073,0,1,2820
8074,2,1,1330
8074,2,0,1330
8075,1,1,2820
8076,4,1,1330
8076,4,0,1330
8077,4,1,2820
8078,0,1,2821
8079,1,1,2821
8080,0,1,1331
8080,0,0,1331
8081,2,0,1331
8081,2,1,1331
8082,4,0,1331
8082,4,1,1331
8083,1,0,1332
8083,1,1,1332
8084,2,0,1332
8084,2,1,1332
8085,2,1,2821
8086,4,1,2821
8087,0,1,1333
8087,0,0,1333
8088,0,1,2822
8089,1,1,2822
8090,2,1,2822
8091,1,1,1333
8091,1,0,1333
8092,4,1,2822
8093,2,0,1333
8093,2,1,1333
8094,4,0,1333
8094,4,1,1333
8095,0,1,1334
8095,0,0,1334
8096,0,1,2823
8097,1,1,2823
8098,1,1,1334
8098,1,0,1334
8099,2,1,1334
8099,2,0,1334
8100,4,1,2823
8101,4,1,1334
8101,4,0,1334
8102,0,1,2824
8103,0,0,1335
8103,0,1,1335
8104,1,1,2824
8105,1,1,1335
8105,1,0,1335
8106,4,1,1335
8106,4,0,1335
8107,1,1,2825
8108,2,1,2825
8109,4,1,2825
8110,0,1,1336
8110,0,0,1336
8111,0,1,2826
8112,1,0,1336
8112,1,1,1336
8113,4,0,1336
8113,4,1,1336
8114,1,1,2826
8115,2,1,2826
8116,0,0,1337
8116,0,1,1337
8117,4,1,2826
8118,0,1,2827
8119,2,0,1337
8119,2,1,1337
8120,1,1,2827
8121,2,1,2827
8122,4,1,1337
8122,4,0,1337
8123,0,1,2828
8124,4,1,2828
8125,0,0,1338
8125,0,1,1338
8126,1,1,1338
8126,1,0,1338
8127,0,1,2829
8128,2,0,1338
8128,2,1,1338
8129,1,1,2829
8130,2,1,2829
8131,4,1,2829
8132,4,0,1338
8132,4,1,1338
8133,0,0,1339
8133,0,1,1339
8134,2,1,1339
8134,2,0,1339
8135,1,1,2830
8136,4,1,2830
8137,4,0,1339
8137,4,1,1339
8138,0,1,1340
8138,0,0,1340
8139,0,1,2831
8140,1,1,2831
8141,1,0,1340
8141,1,1,1340
8142,2,0,1340
8142,2,1,1340
8143,4,0,1340
8143,4,1,1340
8144,2,1,2831
8145,4,1,2831
8146,1,0,1341
8146,1,1,1341
8147,0,1,2832
8148,4,1,1341
8148,4,0,1341
8149,0,0,1342
8149,0,1,1342
8150,1,1,2832
8151,2,1,1342
8151,2,0,1342
8152,2,1,2832
8153,0,1,2833
8154,4,0,1342
8154,4,1,1342
8155,1,1,2833
8156,2,1,2833
8157,4,1,2833
8158,0,1,1343
8158,0,0,1343
8159,2,1,1343
8159,2,0,1343
8160,0,0,1344
8160,0,1,1344
8161,1,1,2834
8162,1,0,1344
8162,1,1,1344
8163,2,1,1344
8163,2,0,1344
8164,4,0,1344
8164,4,1,1344
8165,1,0,1345
8165,1,1,1345
8166,4,0,1345
8166,4,1,1345
8167,0,0,1346
8167,0,1,1346
8168,0,1,2835
8169,1,0,1346
8169,1,1,1346
8170,1,1,2835
8171,2,0,1346
8171,2,1,1346
8172,1,1,2836
8173,2,1,2836
8174,4,1,1346
8174,4,0,1346
8175,4,1,2836
8176,0,1,2837
8177,1,1,2837
8178,0,0,1347
8178,0,1,1347
8179,2,1,2837
8180,2,1,1347
8180,2,0,1347
8181,4,1,1347
8181,4,0,1347
8182,0,0,1348
8182,0,1,1348
8183,4,1,2837
8184,1,0,1348
8184,1,1,1348
8185,2,1,1348
8185,2,0,1348
8186,1,0,1349
8186,1,1,1349
8187,2,1,1349
8187,2,0,1349
8188,0,1,1350
8188,0,0,1350
8189,0,1,2838
8190,1,0,1350
8190,1,1,1350
8191,0,0,1351
8191,0,1,1351
8192,4,1,2838
8193,1,0,1351
8193,1,1,1351
8194,0,1,2839
8195,2,0,1351
8195,2,1,1351
8196,2,1,2839
8197,4,1,2839
8198,4,1,1351
8198,4,0,1351
8199,1,1,2840
8200,2,1,2840
8201,0,1,2841
8202,2,1,2841
8203,4,1,2841
8204,0,1,2842
8205,1,1,2842
8206,0,1,1352
8206,0,0,1352
8207,2,1,2842
8208,4,1,2842
8209,1,0,1352
8209,1,1,1352
8210,0,1,1353
8210,0,0,1353
8211,4,0,1353
8211,4,1,1353
8212,0,1,1354
8212,0,0,1354
8213,1,1,2843
8214,1,0,1354
8214,1,1,1354
8215,4,0,1354
8215,4,1,1354
8216,2,1,2843
8217,4,1,2843
8218,0,1,2844
8219,0,0,1355
8219,0,1,1355
8220,1,1,2844
8221,1,0,1355
8221,1,1,1355
8222,2,1,2844
8223,4,1,1355
8223,4,0,1355
8224,1,1,2845
8225,0,0,1356
8225,0,1,1356
8226,2,1,2845
8227,4,1,2845
8228,1,1,1356
8228,1,0,1356
8229,4,1,1356
8229,4,0,1356
8230,0,0,1357
8230,0,1,1357
8231,1,0,1357
8231,1,1,1357
8232,2,1,1357
8232,2,0,1357
8233,4,1,1357
8233,4,0,1357
8234,0,1,2846
8235,0,0,1358
8235,0,1,1358
8236,1,1,2846
8237,1,1,1358
8237,1,0,1358
8238,4,1,2846
8239,2,0,1358
8239,2,1,1358
8240,4,1,1358
8240,4,0,1358
8241,1,1,2847
8242,4,1,2847
8243,0,0,1359
8243,0,1,1359
8244,0,1,2848
8245,1,0,1359
8245,1,1,1359
8246,1,1,2848
8247,2,0,1359
8247,2,1,1359
8248,4,0,1359
8248,4,1,1359
8249,4,1,2848
8250,0,0,1360
8250,0,1,1360
8251,1,0,1360
8251,1,1,1360
8252,0,1,2849
8253,1,1,2849
8254,2,1,2849
8255,4,1,2849
8256,1,1,2850
8257,4,0,1360
8257,4,1,1360
8258,0,1,1361
8258,0,0,1361
8259,4,1,2850
8260,1,1,2851
8261,2,1,2851
8262,1,0,1361
8262,1,1,1361
8263,4,1,2851
8264,2,0,1361
8264,2,1,1361
8265,0,1,2852
8266,1,1,2852
8267,4,1,1361
8267,4,0,1361
8268,2,1,2852
8269,0,1,2853
8270,0,1,1362
8270,0,0,1362
8271,1,1,2853
8272,2,1,2853
8273,2,1,1362
8273,2,0,1362
8274,4,1,1362
8274,4,0,1362
8275,0,1,1363
8275,0,0,1363
8276,1,0,1363
8276,1,1,1363
8277,2,1,1363
8277,2,0,1363
8278,4,1,2853
8279,4,1,1363
8279,4,0,1363
8280,0,1,1364
8280,0,0,1364
8281,0,1,2854
8282,1,1,2854
8283,2,1,2854
8284,4,1,2854
8285,1,1,1364
8285,1,0,1364
8286,2,1,1364
8286,2,0,1364
8287,4,1,1364
8287,4,0,1364
8288,0,1,1365
8288,0,0,1365
8289,1,1,1365
8289,1,0,1365
8290,4,1,1365
8290,4,0,1365
8291,0,1,2855
8292,1,1,1366
8292,1,0,1366
8293,4,1,2855
8294,1,1,2856
8295,2,1,1366
8295,2,0,1366
8296,4,0,1366
8296,4,1,1366
8297,1,0,1367
8297,1,1,1367
8298,2,0,1367
8298,2,1,1367
8299,4,1,1367
8299,4,0,1367
8300,0,0,1368
8300,0,1,1368
8301,2,1,2856
8302,4,1,2856
8303,1,1,1368
8303,1,0,1368
8304,4,0,1368
8304,4,1,1368
8305,0,1,1369
8305,0,0,1369
8306,2,0,1369
8306,2,1,1369
8307,0,1,2857
8308,4,0,1369
8308,4,1,1369
8309,1,1,2857
8310,2,1,2857
8311,4,1,2857
8312,0,1,1370
8312,0,0,1370
8313,0,1,2858
8314,1,1,1370
8314,1,0,1370
8315,2,1,1370
8315,2,0,1370
8316,4,1,1370
8316,4,0,1370
8317,1,0,1371
8317,1,1,1371
8318,1,1,2858
8319,2,0,1371
8319,2,1,1371
8320,4,0,1371
8320,4,1,1371
8321,2,1,2858
8322,0,1,2859
8323,2,1,2859
8324,0,1,1372
8324,0,0,1372
8325,1,1,1372
8325,1,0,1372
8326,0,1,2860
8327,1,1,2860
8328,2,1,2860
8329,4,1,1372
8329,4,0,1372
8330,4,1,2860
8331,1,1,2861
8332,2,1,2861
8333,4,1,2861
8334,0,1,2862
8335,1,1,2862
8336,0,1,1373
8336,0,0,1373
8337,2,1,1373
8337,2,0,1373
8338,2,1,2862
8339,4,1,1373
8339,4,0,1373
8340,4,1,2862
8341,0,0,1374
8341,0,1,1374
8342,0,1,2863
8343,1,1,2863
8344,2,1,2863
8345,0,1,2864
8346,2,0,1374
8346,2,1,1374
8347,1,1,2864
8348,4,1,1374
8348,4,0,1374
8349,0,1,1375
8349,0,0,1375
8350,2,1,2864
8351,2,0,1375
8351,2,1,1375
8352,1,1,2865
8353,4,0,1375
8353,4,1,1375
8354,2,1,2865
8355,0,1,1376
8355,0,0,1376
8356,1,1,1376
8356,1,0,1376
8357,0,1,2866
8358,1,1,2866
8359,2,0,1376
8359,2,1,1376
8360,2,1,2866
8361,0,0,1377
8361,0,1,1377
8362,4,1,2866
8363,0,1,2867
8364,2,1,2867
8365,4,1,1377
8365,4,0,1377
8366,4,1,2867
8367,0,1,2868
8368,0,0,1378
8368,0,1,1378
8369,1,1,1378
8369,1,0,1378
8370,1,1,2868
8371,4,1,1378
8371,4,0,1378
8372,0,1,1379
8372,0,0,1379
8373,0,1,2869
8374,1,1,1379
8374,1,0,1379
8375,1,1,2869
8376,1,0,1380
8376,1,1,1380
8377,0,0,1381
8377,0,1,1381
8378,2,0,1381
8378,2,1,1381
8379,2,1,2869
8380,0,0,1382
8380,0,1,1382
8381,1,0,1382
8381,1,1,1382
8382,4,1,2869
8383,1,0,1383
8383,1,1,1383
8384,2,0,1383
8384,2,1,1383
8385,4,1,1383
8385,4,0,1383
8386,0,1,1384
8386,0,0,1384
8387,1,1,1384
8387,1,0,1384
8388,2,0,1384
8388,2,1,1384
8389,4,1,1384
8389,4,0,1384
8390,0,1,2870
8391,0,0,1385
8391,0,1,1385
8392,1,1,1385
8392,1,0,1385
8393,2,1,2870
8394,4,1,2870
8395,0,1,2871
8396,1,1,2871
8397,2,1,2871
8398,0,1,2872
8399,1,1,2872
8400,4,1,2872
8401,4,0,1385
8401,4,1,1385
8402,0,1,2873
8403,0,0,1386
8403,0,1,1386
8404,1,0,1386
8404,1,1,1386
8405,1,1,2873
8406,4,1,1386
8406,4,0,1386
8407,2,1,2873
8408,1,1,2874
8409,2,1,2874
8410,0,1,2875
8411,2,0,1387
8411,2,1,1387
8412,1,1,2875
8413,2,1,2875
8414,1,1,1388
8414,1,0,1388
8415,4,1,2875
8416,2,1,1388
8416,2,0,1388
8417,4,1,1388
8417,4,0,1388
8418,1,1,2876
8419,0,0,1389
8419,0,1,1389
8420,2,1,2876
8421,1,0,1389
8421,1,1,1389
8422,4,1,2876
8423,1,1,2877
8424,2,1,1389
8424,2,0,1389
8425,2,1,2877
8426,4,0,1389
8426,4,1,1389
8427,2,1,1390
8427,2,0,1390
8428,4,1,2877
8429,4,1,1390
8429,4,0,1390
8430,0,1,2878
8431,1,1,2878
8432,0,0,1391
8432,0,1,1391
8433,2,1,2878
8434,1,0,1391
8434,1,1,1391
8435,4,1,2878
8436,0,1,2879
8437,2,0,1391
8437,2,1,1391
8438,1,1,2879
8439,2,1,2879
8440,4,1,2879
8441,0,1,2880
8442,4,1,1391
8442,4,0,1391
8443,0,1,1392
8443,0,0,1392
8444,4,1,2880
8445,0,1,2881
8446,1,1,1392
8446,1,0,1392
8447,1,1,2881
8448,4,1,2881
8449,2,0,1392
8449,2,1,1392
8450,1,1,2882
8451,4,1,1392
8451,4,0,1392
8452,0,0,1393
8452,0,1,1393
8453,4,1,2882
8454,0,1,2883
8455,1,1,2883
8456,1,1,1393
8456,1,0,1393
8457,2,0,1393
8457,2,1,1393
8458,2,1,2883
8459,1,1,2884
8460,2,1,2884
8461,4,1,1393
8461,4,0,1393
8462,0,1,1394
8462,0,0,1394
8463,4,1,1394
8463,4,0,1394
8464,4,1,2884
8465,0,1,2885
8466,0,1,1395
8466,0,0,1395
8467,1,1,2885
8468,2,1,2885
8469,4,1,2885
8470,1,0,1395
8470,1,1,1395
8471,2,0,1395
8471,2,1,1395
8472,0,1,2886
8473,4,0,1395
8473,4,1,1395
8474,1,1,1396
8474,1,0,1396
8475,2,1,2886
8476,2,1,2887
8477,2,0,1396
8477,2,1,1396
8478,4,1,2887
8479,2,1,2888
8480,4,1,1396
8480,4,0,1396
8481,4,1,2888
8482,0,1,1397
8482,0,0,1397
8483,1,1,2889
8484,1,1,1397
8484,1,0,1397
8485,2,1,1397
8485,2,0,1397
8486,4,0,1397
8486,4,1,1397
8487,4,1,2889
8488,1,0,1398
8488,1,1,1398
8489,0,0,1399
8489,0,1,1399
8490,1,1,1399
8490,1,0,1399
8491,0,1,2890
8492,2,1,1399
8492,2,0,1399
8493,0,0,1400
8493,0,1,1400
8494,1,0,1400
8494,1,1,1400
8495,2,0,1400
8495,2,1,1400
8496,1,1,2890
8497,1,1,2891
8498,4,0,1400
8498,4,1,1400
8499,2,1,2891
8500,0,0,1401
8500,0,1,1401
8501,4,1,2891
8502,1,0,1401
8502,1,1,1401
8503,2,1,1401
8503,2,0,1401
8504,1,1,2892
8505,2,1,2892
8506,4,1,1401
8506,4,0,1401
8507,0,1,1402
8507,0,0,1402
8508,1,1,1402
8508,1,0,1402
8509,2,1,1402
8509,2,0,1402
8510,4,1,2892
8511,0,1,2893
8512,1,1,2893
8513,4,0,1402
8513,4,1,1402
8514,2,1,2893
8515,0,1,2894
8516,1,1,2894
8517,0,1,1403
8517,0,0,1403
8518,2,1,2894
8519,1,0,1403
8519,1,1,1403
8520,2,0,1403
8520,2,1,1403
8521,0,1,2895
8522,4,0,1403
8522,4,1,1403
8523,0,1,1404
8523,0,0,1404
8524,1,1,1404
8524,1,0,1404
8525,4,0,1404
8525,4,1,1404
8526,1,1,1405
8526,1,0,1405
8527,1,1,2895
8528,2,0,1405
8528,2,1,1405
8529,2,1,2895
8530,0,1,2896
8531,4,0,1405
8531,4,1,1405
8532,1,1,2896
8533,0,0,1406
8533,0,1,1406
8534,4,1,2896
8535,2,0,1406
8535,2,1,1406
8536,4,1,1406
8536,4,0,1406
8537,0,1,2897
8538,0,1,1407
8538,0,0,1407
8539,1,1,2897
8540,1,1,1407
8540,1,0,1407
8541,4,1,2897
8542,2,1,2898
8543,4,1,2898
8544,0,1,2899
8545,2,1,2899
8546,2,1,1407
8546,2,0,1407
8547,0,0,1408
8547,0,1,1408
8548,2,0,1408
8548,2,1,1408
8549,4,1,1408
8549,4,0,1408
8550,0,0,1409
8550,0,1,1409
8551,0,1,2900
8552,1,1,1409
8552,1,0,1409
8553,1,1,2900
8554,2,1,1409
8554,2,0,1409
8555,0,0,1410
8555,0,1,1410
8556,2,1,2900
8557,1,1,1410
8557,1,0,1410
8558,2,1,1410
8558,2,0,1410
8559,4,1,2900
8560,0,1,2901
8561,4,0,1410
8561,4,1,1410
8562,4,1,2901
8563,0,1,1411
8563,0,0,1411
8564,1,0,1411
8564,1,1,1411
8565,0,1,2902
8566,4,0,1411
8566,4,1,1411
8567,1,1,1412
8567,1,0,1412
8568,2,1,1412
8568,2,0,1412
8569,4,0,1412
8569,4,1,1412
8570,0,1,1413
8570,0,0,1413
8571,2,0,1413
8571,2,1,1413
8572,1,1,2902
8573,4,1,2902
8574,0,1,2903
8575,1,1,2903
8576,0,1,1414
8576,0,0,1414
8577,2,1,2903
8578,1,1,1414
8578,1,0,1414
8579,0,1,2904
8580,2,1,1414
8580,2,0,1414
8581,4,1,1414
8581,4,0,1414
8582,0,1,1415
8582,0,0,1415
8583,2,1,2904
8584,1,1,1415
8584,1,0,1415
8585,2,1,1415
8585,2,0,1415
8586,4,0,1415
8586,4,1,1415
8587,0,0,1416
8587,0,1,1416
8588,4,1,2904
8589,2,0,1416
8589,2,1,1416
8590,0,1,2905
8591,4,1,1416
8591,4,0,1416
8592,0,0,1417
8592,0,1,1417
8593,2,1,1417
8593,2,0,1417
8594,1,1,2905
8595,2,1,2905
8596,4,1,2905
8597,4,1,1417
8597,4,0,1417
8598,0,1,2906
8599,0,1,1418
8599,0,0,1418
8600,2,0,1418
8600,2,1,1418
8601,4,0,1418
8601,4,1,1418
8602,2,1,2906
8603,0,1,2907
8604,1,1,2907
8605,0,1,1419
8605,0,0,1419
8606,1,1,1419
8606,1,0,1419
8607,2,1,1419
8607,2,0,1419
8608,0,1,2908
8609,4,1,1419
8609,4,0,1419
8610,0,1,1420
8610,0,0,1420
8611,1,1,2908
8612,1,1,1420
8612,1,0,1420
8613,2,1,2908
8614,2,1,1420
8614,2,0,1420
8615,4,1,2908
8616,4,1,1420
8616,4,0,1420
8617,0,1,2909
8618,0,1,1421
8618,0,0,1421
8619,1,1,2909
8620,2,1,2909
8621,0,1,2910
8622,1,1,1421
8622,1,0,1421
8623,1,1,2910
8624,4,1,1421
8624,4,0,1421
8625,0,1,1422
8625,0,0,1422
8626,2,1,2910
8627,4,1,2910
8628,2,1,2911
8629,1,0,1422
8629,1,1,1422
8630,0,1,2912
8631,0,0,1423
8631,0,1,1423
8632,1,0,1423
8632,1,1,1423
8633,4,1,1423
8633,4,0,1423
8634,1,1,2912
8635,0,0,1424
8635,0,1,1424
8636,4,1,2912
8637,1,0,1424
8637,1,1,1424
8638,0,1,2913
8639,2,0,1424
8639,2,1,1424
8640,4,0,1424
8640,4,1,1424
8641,2,1,2913
8642,0,1,2914
8643,2,0,1425
8643,2,1,1425
8644,1,1,2914
8645,4,1,1425
8645,4,0,1425
8646,1,1,2915
8647,2,1,2915
8648,0,0,1426
8648,0,1,1426
8649,1,1,1426
8649,1,0,1426
8650,4,1,2915
8651,1,1,2916
8652,2,0,1426
8652,2,1,1426
8653,4,1,1426
8653,4,0,1426
8654,2,1,2916
8655,0,1,1427
8655,0,0,1427
8656,4,1,2916
8657,1,1,1427
8657,1,0,1427
8658,2,1,1427
8658,2,0,1427
8659,4,0,1427
8659,4,1,1427
8660,0,1,2917
8661,1,1,2917
8662,2,1,2917
8663,0,0,1428
8663,0,1,1428
8664,4,1,2917
8665,1,0,1428
8665,1,1,1428
8666,0,1,2918
8667,1,1,2918
8668,4,1,2918
8669,0,1,2919
8670,1,1,2919
8671,4,1,2919
8672,2,1,1428
8672,2,0,1428
8673,0,1,1429
8673,0,0,1429
8674,1,1,1429
8674,1,0,1429
8675,0,1,1430
8675,0,0,1430
8676,0,1,2920
8677,1,1,2920
8678,1,1,1430
8678,1,0,1430
8679,2,1,2920
8680,4,1,2920
8681,4,1,1430
8681,4,0,1430
8682,0,1,2921
8683,0,0,1431
8683,0,1,1431
8684,1,1,2921
8685,2,1,2921
8686,1,1,1431
8686,1,0,1431
8687,4,1,1431
8687,4,0,1431
8688,4,1,2921
8689,0,1,2922
8690,2,1,2922
8691,0,1,1432
8691,0,0,1432
8692,2,0,1432
8692,2,1,1432
8693,4,1,2922
8694,4,1,1432
8694,4,0,1432
8695,0,1,2923
8696,1,1,1433
8696,1,0,1433
8697,1,1,2923
8698,2,1,1433
8698,2,0,1433
8699,2,1,2923
8700,4,1,2923
8701,0,1,2924
8702,1,1,2924
8703,4,0,1433
8703,4,1,1433
8704,2,1,2924
8705,4,1,2924
8706,0,1,1434
8706,0,0,1434
8707,0,1,2925
8708,1,1,2925
8709,2,1,2925
8710,4,1,2925
8711,1,1,2926
8712,2,1,2926
8713,1,0,1434
8713,1,1,1434
8714,2,0,1434
8714,2,1,1434
8715,0,1,1435
8715,0,0,1435
8716,0,1,2927
8717,1,1,1435
8717,1,0,1435
8718,1,1,2927
8719,2,1,1435
8719,2,0,1435
8720,4,1,1435
8720,4,0,1435
8721,2,1,2927
8722,0,1,1436
8722,0,0,1436
8723,4,1,2927
8724,0,1,2928
8725,1,0,1436
8725,1,1,1436
8726,2,0,1436
8726,2,1,1436
8727,4,0,1436
8727,4,1,1436
8728,1,1,2928
8729,2,1,2928
8730,4,1,2928
8731,0,1,2929
8732,0,0,1437
8732,0,1,1437
8733,1,1,2929
8734,2,1,2929
8735,4,1,2929
8736,0,1,2930
8737,1,1,2930
8738,2,0,1437
8738,2,1,1437
8739,4,0,1437
8739,4,1,1437
8740,2,1,2930
8741,4,1,2930
8742,0,1,2931
8743,0,0,1438
8743,0,1,1438
8744,2,0,1438
8744,2,1,1438
8745,1,1,2931
8746,2,1,2931
8747,0,0,1439
8747,0,1,1439
8748,4,1,2931
8749,2,1,1439
8749,2,0,1439
8750,4,0,1439
8750,4,1,1439
8751,0,0,1440
8751,0,1,1440
8752,2,1,2932
8753,1,0,1440
8753,1,1,1440
8754,2,0,1440
8754,2,1,1440
8755,0,1,2933
8756,1,1,2933
8757,4,1,2933
8758,2,1,2934
8759,4,0,1440
8759,4,1,1440
8760,0,0,1441
8760,0,1,1441
8761,2,1,2935
8762,1,1,1441
8762,1,0,1441
8763,2,0,1441
8763,2,1,1441
8764,4,1,2935
8765,4,1,1441
8765,4,0,1441
8766,1,1,2936
8767,2,1,2936
8768,0,0,1442
8768,0,1,1442
8769,2,0,1442
8769,2,1,1442
8770,4,1,1442
8770,4,0,1442
8771,0,0,1443
8771,0,1,1443
8772,2,1,1443
8772,2,0,1443
8773,4,0,1443
8773,4,1,1443
8774,4,1,2936
8775,0,0,1444
8775,0,1,1444
8776,1,0,1444
8776,1,1,1444
8777,2,0,1444
8777,2,1,1444
8778,0,1,1445
8778,0,0,1445
8779,0,1,2937
8780,1,1,2937
8781,1,0,1445
8781,1,1,1445
8782,0,1,2938
8783,2,1,2938
8784,4,1,2938
8785,0,1,2939
8786,2,1,1445
8786,2,0,1445
8787,2,1,2939
8788,0,0,1446
8788,0,1,1446
8789,0,1,2940
8790,2,1,1446
8790,2,0,1446
8791,1,1,2940
8792,4,0,1446
8792,4,1,1446
8793,4,1,2940
8794,0,0,1447
8794,0,1,1447
8795,1,1,2941
8796,0,1,2943
8797,2,1,2943
8798,4,1,2943
8799,1,1,1447
8799,1,0,1447
8800,2,1,2944
8801,4,1,2944
8802,0,1,2945
8803,4,0,1447
8803,4,1,1447
8804,0,0,1448
8804,0,1,1448
8805,1,0,1448
8805,1,1,1448
8806,0,1,1449
8806,0,0,1449
8807,0,1,2946
8808,1,1,2946
8809,2,1,2946
8810,4,1,2946
8811,0,1,2947
8812,2,1,2947
8813,4,1,2947
8814,0,1,2948
8815,1,1,1449
8815,1,0,1449
8816,1,1,2948
8817,1,1,2949
8818,2,1,2949
8819,0,1,2950
8820,2,0,1449
8820,2,1,1449
8821,4,1,1449
8821,4,0,1449
8822,1,1,2950
8823,0,0,1450
8823,0,1,1450
8824,2,1,2950
8825,4,1,2950
8826,0,1,2951
8827,1,1,2951
8828,2,1,2951
8829,4,1,2951
8830,0,1,2952
8831,1,1,2952
8832,2,1,2952
8833,0,0,1451
8833,0,1,1451
8834,4,1,2952
8835,1,1,2953
8836,2,1,2953
8837,2,0,1451
8837,2,1,1451
8838,1,0,1452
8838,1,1,1452
8839,4,1,2953
8840,4,0,1452
8840,4,1,1452
8841,0,1,2954
8842,2,1,2954
8843,4,1,2954
8844,0,1,2955
8845,2,1,2955
8846,0,0,1453
8846,0,1,1453
8847,1,1,1453
8847,1,0,1453
8848,4,1,2955
8849,0,1,2956
8850,2,1,1453
8850,2,0,1453
8851,4,1,1453
8851,4,0,1453
8852,1,1,1454
8852,1,0,1454
8853,1,1,2956
8854,2,1,1454
8854,2,0,1454
8855,4,0,1454
8855,4,1,1454
8856,4,1,2956
8857,0,1,2957
8858,1,1,2957
8859,2,1,2957
8860,4,1,2957
8861,0,1,2958
8862,0,1,1455
8862,0,0,1455
8863,4,1,2958
8864,4,0,1455
8864,4,1,1455
8865,0,1,2959
8866,2,1,2959
8867,1,0,1456
8867,1,1,1456
8868,4,1,2959
8869,1,1,2960
8870,2,1,1456
8870,2,0,1456
8871,4,1,2960
8872,4,1,1456
8872,4,0,1456
8873,0,1,2961
8874,0,1,1457
8874,0,0,1457
8875,1,1,1457
8875,1,0,1457
8876,1,1,2961
8877,4,0,1457
8877,4,1,1457
8878,2,1,2961
8879,4,1,2961
8880,0,1,1458
8880,0,0,1458
8881,1,0,1458
8881,1,1,1458
8882,2,1,1458
8882,2,0,1458
8883,0,1,1459
8883,0,0,1459
8884,0,1,2962
